"","Longitude","Latitude","Year","Ice"
"8286",164.320475877581,80.360884648103,1999,0.990000009536743
"8287",158.008870082823,80.8671908156325,1999,0.990000009536743
"8288",151.049004792533,81.2513736297807,1999,0.990000009536743
"8289",143.569141879838,81.4965513966342,1999,0.980000019073486
"8290",135.784824602992,81.5903624915665,1999,0.939999997615814
"8291",127.97160376105,81.5277047327873,1999,0.730000019073486
"8292",120.411081267125,81.3120099620025,1999,0.959999978542328
"8293",113.33404127671,80.9543774043709,1999,0.970000028610229
"8294",106.886791123944,80.4710319667317,1999,0.939999997615814
"8295",101.129189289611,79.8803130269998,1999,0.620000004768372
"8297",91.6135389328812,78.4470528457113,1999,0.379999995231628
"8298",87.7394980888588,77.6346287715754,1999,0.0799999982118607
"8299",84.3594505678432,76.7744408030745,1999,0.28999999165535
"8300",81.4040885630791,75.8758067910929,1999,0.100000001490116
"8301",78.8112000717482,74.9462299513211,1999,0
"8302",76.5268418872689,73.9917401157286,1999,0
"8304",72.7075506001224,72.0265228669685,1999,0.519999980926514
"8307",68.3620587705711,68.9870589187889,1999,0.529999971389771
"8320",-147.215719134131,56.5861432422881,1999,0
"8321",-147.636709237924,57.6258476026926,1999,0
"8322",-148.087228423837,58.6690880140536,1999,0
"8323",-148.570434385162,59.7155119029262,1999,0
"8334",-157.646802313011,71.2821889250105,1999,0
"8335",-159.075498255079,72.3160843556813,1999,0
"8336",-160.683647180496,73.3405545657236,1999,0
"8337",-162.504242122814,74.3529115281921,1999,0
"8338",-164.577838681261,75.3498083311983,1999,0.46000000834465
"8339",-166.954362937052,76.3270316189157,1999,0.569999992847443
"8340",-169.695153531234,77.2792235232342,1999,0.899999976158142
"8341",-172.874983651098,78.1995136680799,1999,0.990000009536743
"8342",-176.583411808229,79.0790454324615,1999,0.990000009536743
"8343",179.075954647227,79.9063997126701,1999,0.990000009536743
"8344",173.990994042506,80.6669734078192,1999,1
"8345",168.055822811554,81.3424897508675,1999,0.990000009536743
"8346",161.200114841347,81.9110295562842,1999,0.990000009536743
"8347",153.434948822922,82.3482272771341,1999,0.990000009536743
"8348",144.904183212974,82.630307871674,1999,0.980000019073486
"8349",135.909380449199,82.7389438654786,1999,0.980000019073486
"8350",126.869897645844,82.6663391924668,1999,0.980000019073486
"8351",118.217355854729,82.4177526958338,1999,0.990000009536743
"8352",110.282559088917,82.0097721175216,1999,0.980000019073486
"8353",103.240519915187,81.4655133787632,1999,0.980000019073486
"8356",87.3974377975002,79.2491080838136,1999,0.219999998807907
"8357",83.5712522511702,78.3790052618831,1999,0.180000007152557
"8358",80.2933475906603,77.4660851268397,1999,0.230000004172325
"8359",77.4711922908485,76.5196679081254,1999,0.180000007152557
"8360",75.0271242332131,75.5469798014502,1999,0.189999997615814
"8361",72.8972710309477,74.5536485245325,1999,0
"8362",71.0295921915135,73.5440914946505,1999,0.00999999977648258
"8365",66.6147789427863,70.4497676030137,1999,0.189999997615814
"8366",65.4445026359432,69.4041444381093,1999,0.129999995231628
"8379",-145.322172074381,56.7937853860899,1999,0
"8380",-145.681197443157,57.8416958353977,1999,0
"8381",-146.065775800577,58.8936814563258,1999,0
"8382",-146.478697168613,59.9494450152603,1999,0
"8393",-154.340735483033,71.6854691427919,1999,0
"8394",-155.600564075825,72.7451184478798,1999,0
"8395",-157.027278669171,73.7982976539096,1999,0.0500000007450581
"8396",-158.65421335091,74.8427922888544,1999,0.140000000596046
"8397",-160.523424501068,75.8758067910929,1999,0.5
"8398",-162.688353891154,76.8937569798995,1999,0.810000002384186
"8399",-165.217273957384,77.8919760151992,1999,0.970000028610229
"8400",-168.197565792217,78.8642966591299,1999,0.970000028610229
"8401",-171.740562020121,79.8024613586174,1999,0.990000009536743
"8402",-175.985824304589,80.695307725603,1999,1
"8403",178.898293884794,81.5277047327873,1999,0.990000009536743
"8404",172.724995042111,82.2793350084191,1999,0.990000009536743
"8405",165.32360686255,82.9237478168146,1999,1
"8406",156.614778942786,83.4287596701125,1999,0.980000019073486
"8407",146.725112015165,83.7600020766697,1999,0.980000019073486
"8408",136.080924186661,83.8888821425486,1999,0.990000009536743
"8409",125.362461887069,83.8026620759172,1999,0.990000009536743
"8410",115.277722235553,83.5099724310995,1999,0.980000019073486
"8411",106.313852426261,83.037007736567,1999,0.970000028610229
"8412",98.6525417911148,82.4177526958338,1999,0.980000019073486
"8413",92.2457425658951,81.6852467277552,1999,0.389999985694885
"8414",86.9335144988742,80.8671908156325,1999,0.310000002384186
"8415",82.5284408234077,79.985075606261,1999,0.330000013113022
"8416",78.8571101416607,79.0549714280585,1999,0.349999994039536
"8417",75.7740361012482,78.0887417264936,1999,0.0799999982118607
"8418",73.1625273743237,77.0951518691889,1999,0.0799999982118607
"8419",70.9308064626519,76.0807335001638,1999,0.219999998807907
"8420",69.0071466268858,75.0504153730919,1999,0
"8421",67.3354425653039,74.0079713291337,1999,0
"8422",65.8715970697322,72.9563357257907,1999,0.0199999995529652
"8423",64.5807116610972,71.8978258380892,1999,0.0199999995529652
"8424",63.4349488229221,70.8342997124701,1999,0.119999997317791
"8425",62.4119186342542,69.7672692650558,1999,0.140000000596046
"8438",-143.405560710291,56.9668361883109,1999,0
"8439",-143.700190799155,58.0216625895193,1999,0
"8440",-144.01604894801,59.0810282081435,1999,0
"8451",-149.95356475319,70.9418439137839,1999,0
"8452",-150.895268372581,72.0265228669685,1999,0
"8453",-151.959847022065,73.1089158493245,1999,0.0700000002980232
"8454",-153.172125989686,74.1876696357413,1999,0.439999997615814
"8455",-154.563783619583,75.2610931026433,1999,0.5
"8456",-156.175739417105,76.3270316189157,1999,0.509999990463257
"8457",-158.061519532294,77.3826831905312,1999,0.980000019073486
"8458",-160.292021157021,78.4243247030335,1999,0.970000028610229
"8459",-162.962232204374,79.4468977368386,1999,0.990000009536743
"8460",-166.200514603981,80.4433739806108,1999,0.990000009536743
"8461",-170.180699361242,81.403778305468,1999,0.990000009536743
"8462",-175.13548556224,82.3137030668193,1999,0.990000009536743
"8463",178.636072468397,83.1521586786417,1999,0.990000009536743
"8464",170.788973459183,83.8888821425486,1999,0.990000009536743
"8465",161.029592191514,84.4822967653173,1999,0.970000028610229
"8466",149.349332042947,84.8817828416125,1999,0.980000019073486
"8467",136.33221985387,85.0399239351833,1999,0.980000019073486
"8468",123.178511659393,84.9339452924335,1999,0.980000019073486
"8469",111.161259816828,84.5793922373665,1999,0.990000009536743
"8470",101.00354085175,84.0205600921538,1999,0.980000019073486
"8471",92.7927023657133,83.3088038378613,1999,0.970000028610229
"8472",86.2686030008396,82.4879288454514,1999,0.620000004768372
"8473",81.0850730428522,81.5903624915665,1999,0.46000000834465
"8474",76.9306821037179,80.6387263063636,1999,0.509999990463257
"8475",73.5596204783199,79.6485498401743,1999,0.259999990463257
"8476",70.7873281828144,78.6305563493513,1999,0.0799999982118607
"8477",68.477399892093,77.5922717039645,1999,0
"8479",64.8670450070867,75.4749585285582,1999,0.340000003576279
"8480",63.434948822922,74.4028420692588,1999,0
"8481",62.1895845561537,73.3250063311823,1999,0
"8482",61.0976429637982,72.2432235719175,1999,0
"8483",60.133083148487,71.1589066052755,1999,0
"8485",58.507838875273,68.9870589187889,1999,0
"8497",-141.469819985173,57.1046238164177,1999,0
"8498",-141.698006169991,58.1650077285821,1999,0
"8499",-141.942795038427,59.2303102297915,1999,0
"8510",-146.583418604687,71.199904637738,1999,0
"8511",-147.327770711317,72.3014867183939,1999,0.0700000002980232
"8512",-148.172553423327,73.4029011216109,1999,0.360000014305115
"8513",-149.139108311651,74.5032089222805,1999,0.509999990463257
"8514",-150.255118703058,75.6012419070321,1999,0.529999971389771
"8515",-151.557071375637,76.6955113350526,1999,0.949999988079071
"8516",-153.093906544063,77.7840698011895,1999,0.970000028610229
"8517",-154.93253656194,78.8642966591299,1999,0.980000019073486
"8518",-157.166345822083,79.932555343997,1999,0.970000028610229
"8519",-159.928474135461,80.9836299741618,1999,0.970000028610229
"8520",-163.412661443073,82.0097721175216,1999,0.980000019073486
"8521",-167.905242922988,82.9990488803737,1999,0.990000009536743
"8522",-173.829824904971,83.9324550003106,1999,0.980000019073486
"8523",178.210089391754,84.7790290670912,1999,0.980000019073486
"8524",167.471192290849,85.4887883713729,1999,0.980000019073486
"8525",153.434948822922,85.9877757802883,1999,0.990000009536743
"8526",136.735704588928,86.191774594051,1999,0.990000009536743
"8527",119.744881296942,86.0545997319455,1999,1
"8528",105.068488159492,85.6081981043814,1999,0.990000009536743
"8529",93.6913859864513,84.9339452924335,1999,0.990000009536743
"8530",85.2363583092739,84.1099922761494,1999,0.980000019073486
"8531",78.9590598196763,83.1909790908383,1999,0.970000028610229
"8532",74.2192466904847,82.2110590880622,1999,0.879999995231628
"8533",70.5599651718239,81.1911608803257,1999,0.660000026226044
"8534",67.6713436219809,80.1443486261866,1999,0.370000004768372
"8535",65.3441012559184,79.0790454324615,1999,0.479999989271164
"8536",63.4349488229221,78.0008806905308,1999,0.280000001192093
"8537",61.8438085517275,76.9137523701336,1999,0
"8540",58.3553409629075,73.6230848181883,1999,0
"8541",57.4880857689485,72.5218103219512,1999,0
"8542",56.7251120151651,71.4201954186142,1999,0
"8543",56.0489056716548,70.3190410506156,1999,0
"8544",55.4456220565251,69.2190158319024,1999,0
"8556",-139.519137714707,57.2066034968064,1999,0
"8557",-139.679259160405,58.2711300626899,1999,0
"8558",-139.851116095302,59.3408617860517,1999,0
"8568",-142.660475334466,70.2800049091441,1999,0
"8569",-143.130102354156,71.3925066184104,1999,0
"8570",-143.66060367083,72.5070304878614,1999,0.449999988079071
"8571",-144.264523985133,73.6230848181883,1999,0.569999992847443
"8572",-144.958070598461,74.7400871639744,1999,0.660000026226044
"8573",-145.762537223143,75.8573300100271,1999,0.959999978542328
"8574",-146.706436729153,76.9739288926063,1999,0.980000019073486
"8575",-147.828782871456,78.0887417264936,1999,0.990000009536743
"8576",-149.184294248271,79.2002392121318,1999,0.990000009536743
"8577",-150.851928154287,80.3062887452313,1999,0.990000009536743
"8578",-152.949402992914,81.403778305468,1999,0.980000019073486
"8579",-155.658910063308,82.4879288454514,1999,0.980000019073486
"8580",-159.27444113444,83.5509655097023,1999,0.970000028610229
"8581",-164.291362170984,84.5793922373665,1999,0.980000019073486
"8582",-171.573030978519,85.5480913196027,1999,0.980000019073486
"8583",177.3974377975,86.4073728071212,1999,0.980000019073486
"8584",160.559965171824,87.0587766313995,1999,0.990000009536743
"8585",137.489552921999,87.3440116931808,1999,0.990000009536743
"8586",113.629377730657,87.1506757235369,1999,1
"8587",95.4403320310056,86.55862064599,1999,0.990000009536743
"8588",83.418055344822,85.7309594498579,1999,0.990000009536743
"8589",75.5297058999342,84.7790290670912,1999,0.980000019073486
"8590",70.144785630679,83.7600020766697,1999,0.990000009536743
"8591",66.2973540490338,82.7025502937775,1999,0.980000019073486
"8594",59.4897625938845,79.4219672875385,1999,0.889999985694885
"8595",58.0791237800669,78.3113642338896,1999,0.740000009536743
"8596",56.9151470712651,77.1970766600409,1999,0
"8597",55.9390911831922,76.0807335001638,1999,0
"8598",55.1092984924952,74.9635418417322,1999,0
"8602",52.7500364229193,70.5023222901132,1999,0
"8603",52.3219082869737,69.3917464111488,1999,0
"8615",-137.557904550192,57.2723662946253,1999,0
"8616",-137.648805759459,58.3395777024508,1999,0
"8627",-139.34745690756,70.3973644174872,1999,0
"8628",-139.616352093551,71.5174551534177,1999,0.00999999977648258
"8629",-139.920616036364,72.6405292783292,1999,0.519999980926514
"8630",-140.267697128044,73.7662927730952,1999,0.439999997615814
"8631",-140.667285678239,74.8944186138543,1999,0.819999992847443
"8632",-141.132222497679,76.0245348910428,1999,0.980000019073486
"8633",-141.679886063223,77.1562065387146,1999,0.990000009536743
"8634",-142.334378801417,78.2889063510431,1999,0.970000028610229
"8635",-143.130102354156,79.4219672875385,1999,0.980000019073486
"8636",-144.117862753796,80.5545004861118,1999,0.980000019073486
"8637",-145.375844920051,81.6852467277552,1999,0.990000009536743
"8638",-147.030596096538,82.8122895214283,1999,0.980000019073486
"8639",-149.300277449186,83.9324550003106,1999,0.980000019073486
"8640",-152.592424562182,85.0399239351833,1999,0.980000019073486
"8641",-157.750976342788,86.1225787185673,1999,0.980000019073486
"8642",-166.759480084813,87.1506757235369,1999,0.980000019073486
"8647",69.1455419604217,86.3340938471477,1999,0.970000028610229
"8648",63.4349488229221,85.2590177433203,1999,0.970000028610229
"8649",59.8586144479247,84.1552250298579,1999,0.990000009536743
"8650",57.4259428654275,83.037007736567,1999,0.990000009536743
"8651",55.6697828044967,81.9110295562842,1999,0.610000014305115
"8653",53.3102771675242,79.6485498401743,1999,0.759999990463257
"8654",52.4808861795237,78.5155142148077,1999,0.330000013113022
"8655",51.8013148239816,77.3826831905312,1999,0
"8656",51.2344800955413,76.2507601023689,1999,0
"8657",50.7545653311022,75.1202955027756,1999,0
"8658",50.3430557585752,73.9917401157286,1999,0
"8659",49.9863337712355,72.8654767560582,1999,0
"8660",49.6741637111308,71.7418403135158,1999,0
"8661",49.3987053549956,70.6211306725124,1999,0
"8662",49.1538530869512,69.5036212962649,1999,0
"8663",48.9347820563695,68.3895650653235,1999,0
"8674",-135.590657214647,57.3016458759256,1999,0
"8675",-135.611675474714,58.3700560591282,1999,0
"8685",-135.949566856436,69.3298771826483,1999,0
"8686",-136.005086005254,70.4497676030137,1999,0
"8687",-136.06749968374,71.5732782401838,1999,0.239999994635582
"8688",-136.138177007488,72.7002125252562,1999,0.449999988079071
"8689",-136.218875235131,73.8303691591603,1999,0.540000021457672
"8690",-136.311887782504,74.9635418417322,1999,0.779999971389771
"8691",-136.420265546399,76.099518787161,1999,0.939999997615814
"8692",-136.548157698978,77.2380818858017,1999,0.980000019073486
"8693",-136.701354605326,78.3790052618831,1999,0.980000019073486
"8694",-136.888188006741,79.5220527571657,1999,0.980000019073486
"8695",-137.121096396662,80.6669734078192,1999,0.980000019073486
"8696",-137.419509216656,81.8134929342678,1999,0.990000009536743
"8697",-137.815556684211,82.9612966763458,1999,0.990000009536743
"8698",-138.36646066343,84.1099922761494,1999,0.980000019073486
"8699",-139.184916125119,85.2590177433203,1999,0.970000028610229
"8700",-140.527540151656,86.4073728071212,1999,0.970000028610229
"8706",50.9061411137705,86.6368004312557,1999,0.980000019073486
"8707",49.3987053549956,85.4887883713729,1999,0.980000019073486
"8708",48.5035316447845,84.3397938699907,1999,0.980000019073486
"8709",47.9108378261678,83.1909790908383,1999,0.980000019073486
"8710",47.4895529219992,82.0429620356373,1999,0.509999990463257
"8711",47.1747441146101,80.8961587383207,1999,0.0799999982118607
"8712",46.930587441167,79.7508954023179,1999,0.170000001788139
"8713",46.7357045889284,78.607452610724,1999,0.0299999993294477
"8714",46.5765500551838,77.4660851268397,1999,0
"8715",46.4441255309359,76.3270316189157,1999,0
"8716",46.3322198538697,75.1905197713312,1999,0
"8717",46.2364076028562,74.056769105915,1999,0
"8718",46.1534504511054,72.9259925914226,1999,0
"8719",46.0809241866607,71.7983975775799,1999,0
"8720",46.0169780307192,70.67418633661,1999,0
"8721",45.9601745666664,69.5535563689771,1999,0
"8722",45.9093804491992,68.4367005639111,1999,0
"8723",45.8636900445996,67.3238072690016,1999,0
"8733",-133.622016753695,57.2943229914007,1999,0
"8745",-132.65586752593,70.4366526511153,1999,0
"8746",-132.510447078001,71.5593055621797,1999,0.479999989271164
"8747",-132.345804486593,72.6852712862017,1999,0.560000002384186
"8748",-132.157862116344,73.8143250537125,1999,0.680000007152557
"8749",-131.941302425904,74.9462299513211,1999,0.75
"8750",-131.689058485389,76.0807335001638,1999,0.889999985694885
"8751",-131.391531147434,77.2175623036592,1999,0.970000028610229
"8752",-131.035345277144,78.3564134305868,1999,0.980000019073486
"8753",-130.601294645005,79.4969400383553,1999,0.990000009536743
"8754",-130.060784457874,80.6387263063636,1999,0.990000009536743
"8755",-129.369317242365,81.7812412766593,1999,0.990000009536743
"8756",-128.453709216706,82.9237478168146,1999,0.990000009536743
"8757",-127.184706453233,84.0651065688124,1999,0.980000019073486
"8758",-125.311213439633,85.2033017074054,1999,0.990000009536743
"8759",-122.275644314578,86.3340938471477,1999,0.990000009536743
"8765",31.4295656148385,86.55862064599,1999,0.990000009536743
"8766",34.8244891569568,85.4302579644253,1999,0.980000019073486
"8767",36.869897645844,84.2930884075018,1999,0.990000009536743
"8768",38.233825177447,83.1521586786417,1999,0.970000028610229
"8769",39.2072035049679,82.0097721175216,1999,0.00999999977648258
"8770",39.9363831469699,80.8671908156325,1999,0
"8771",40.5028483853322,79.7252114548112,1999,0
"8772",40.9555144258189,78.5843968165096,1999,0
"8773",41.3255004791704,77.4451810918031,1999,0
"8774",41.6335393365702,76.3079224394843,1999,0
"8775",41.8939729043836,75.1729311739087,1999,0
"8776",42.1170365474605,74.0404857711173,1999,0
"8777",42.3102296768496,72.9108423851551,1999,0
"8778",42.4791720922898,71.7842407204057,1999,0
"8779",42.6281578102108,70.6609077659212,1999,0
"8780",42.7605240620481,69.5410602279117,1999,0
"8781",42.8789036033386,68.4249061441812,1999,0
"8782",42.9854012121294,67.3126459706144,1999,0
"8804",-129.322583337955,70.3581607195418,1999,0
"8805",-128.972469704479,71.4757056467747,1999,0.150000005960464
"8806",-128.576529563444,72.5959090981983,1999,0.219999998807907
"8807",-128.125181971296,73.7184095122647,1999,0.449999988079071
"8808",-127.605991357402,74.8427922888544,1999,0.899999976158142
"8809",-127.002526528196,75.9685699551917,1999,0.949999988079071
"8810",-126.29262972848,77.0951518691889,1999,0.990000009536743
"8811",-125.445710327598,78.2217965118495,1999,0.980000019073486
"8812",-124.418364479056,79.3475336527168,1999,0.980000019073486
"8813",-123.146995832256,80.4710319667317,1999,0.990000009536743
"8814",-121.534791905188,81.5903624915665,1999,0.990000009536743
"8815",-119.42745640319,82.7025502937775,1999,0.980000019073486
"8816",-116.565051177078,83.8026620759172,1999,0.990000009536743
"8817",-112.479434397103,84.8817828416125,1999,0.990000009536743
"8818",-106.260204708312,85.9220500814396,1999,0.980000019073486
"8819",-96.0090059574946,86.8831098422408,1999,0.980000019073486
"8824",14.6208739886317,86.1225787185673,1999,0.970000028610229
"8825",21.4477363271053,85.0937758496845,1999,0.990000009536743
"8826",25.8663567940945,84.0205600921538,1999,0.990000009536743
"8827",28.9264258352536,82.9237478168146,1999,0.939999997615814
"8828",31.1593045083444,81.8134929342678,1999,0
"8829",32.855721950433,80.695307725603,1999,0
"8830",34.186122486375,79.5724635366835,1999,0
"8831",35.2563587129629,78.4470528457113,1999,0
"8832",36.1353766115892,77.3205029009172,1999,0
"8833",36.869897645844,76.1938431730607,1999,0
"8834",37.4926533330503,75.0678534073891,1999,0
"8835",38.0272307139736,73.9431498742343,1999,0
"8836",38.4910435594974,72.8202378250379,1999,0
"8837",38.8972203463442,71.699544583574,1999,0
"8838",39.2558416762329,70.5814410858068,1999,0
"8839",39.5747736315797,69.4662562851148,1999,0
"8840",39.8602426210094,68.3542870149635,1999,0
"8842",40.3498151501138,66.1410611662995,1999,0
"8863",-126.027373385104,70.2151289435529,1999,0
"8864",-125.479978134226,71.323476452819,1999,0
"8867",-123.354025751517,74.6550485109924,1999,0.230000004172325
"8868",-122.421064762507,75.7653199439955,1999,0.689999997615814
"8869",-121.328692867804,76.8737930729857,1999,0.959999978542328
"8870",-120.033280435995,77.979018579003,1999,0.970000028610229
"8871",-118.474203610074,79.0790454324615,1999,0.970000028610229
"8872",-116.565051177078,80.1711498967924,1999,0.980000019073486
"8873",-114.179107146689,81.2513736297807,1999,0.980000019073486
"8874",-111.124719146073,82.3137030668193,1999,0.980000019073486
"8875",-107.102728969052,83.348546676146,1999,0.990000009536743
"8876",-101.633633998941,84.3397938699907,1999,0.990000009536743
"8877",-93.9451862290376,85.2590177433203,1999,1
"8878",-82.8749836510983,86.0545997319455,1999,1
"8879",-67.1663458220825,86.6368004312557,1999,0.990000009536743
"8880",-47.1210963966615,86.8831098422408,1999,0.980000019073486
"8881",-26.565051177078,86.7168455360748,1999,0.990000009536743
"8882",-9.86580694308438,86.191774594051,1999,0.990000009536743
"8883",2.04540848888722,85.4302579644253,1999,0.990000009536743
"8884",10.304846468766,84.5306277779654,1999,0.980000019073486
"8885",16.1443387802835,83.5509655097023,1999,0.980000019073486
"8886",20.409882833804,82.523266664092,1999,0.769999980926514
"8887",23.6293777306568,81.4655133787632,1999,0
"8888",26.1310005449386,80.388301015626,1999,0
"8889",28.1237353832888,79.2982051785101,1999,0
"8890",29.7448812969422,78.1995136680799,1999,0
"8891",31.08750532348,77.0951518691889,1999,0
"8892",32.2165460585757,75.987199143312,1999,0
"8893",33.1785116593928,74.8771893757221,1999,0
"8894",34.0074924197323,73.7662927730952,1999,0
"8895",34.7289962795209,72.6554296979475,1999,0
"8896",35.3624618870691,71.5453441721402,1999,0
"8897",35.9229461990706,70.4366526511153,1999,0
"8898",36.4222834749835,69.3298771826483,1999,0
"8901",37.6389223284221,66.0252902895933,1999,0
"8902",37.9716037610504,64.9301907892489,1999,0
"8922",-122.790880241504,70.0090495944973,1999,0.00999999977648258
"8923",-122.057375734206,71.1043906014322,1999,0
"8926",-119.228051943145,74.3861799635698,1999,0
"8927",-117.997147361243,75.4749585285582,1999,0.449999988079071
"8928",-116.565051177078,76.5585384316142,1999,0.970000028610229
"8929",-114.880366859182,77.6346287715754,1999,0.980000019073486
"8930",-112.873665190627,78.7001581766011,1999,0.949999988079071
"8931",-110.449547610793,79.7508954023179,1999,0.980000019073486
"8932",-107.474774256256,80.7808420321177,1999,0.990000009536743
"8933",-103.760785111791,81.7812412766593,1999,0.990000009536743
"8934",-99.0394828033552,82.7389438654786,1999,0.990000009536743
"8935",-92.9356734464213,83.6337499639701,1999,1
"8936",-84.9575489308292,84.4343879072237,1999,1
"8937",-74.5778386812614,85.0937758496845,1999,1
"8938",-61.5570713756367,85.5480913196027,1999,1
"8939",-46.548157698978,85.7309594498579,1999,0.990000009536743
"8940",-31.3286928678042,85.6081981043814,1999,0.980000019073486
"8941",-17.8188889145228,85.2033017074054,1999,0.980000019073486
"8942",-6.9112271190247,84.5793922373665,1999,0.980000019073486
"8943",1.50743575877496,83.8026620759172,1999,0.990000009536743
"8944",7.94347181059041,82.9237478168146,1999,0.990000009536743
"8945",12.9074086712658,81.9767211997156,1999,0.340000003576279
"8946",16.7983717813053,80.9836299741618,1999,0
"8948",22.4258619213518,78.9116506244993,1999,0.0700000002980232
"8949",24.5074052301297,77.8486952099891,1999,0
"8950",26.2502423696889,76.7744408030745,1999,0
"8951",27.7282574223191,75.6921547296966,1999,0
"8952",28.9959595141184,74.6042611494279,1999,0
"8953",30.094241476445,73.5126057523432,1999,0
"8954",31.0542711163528,72.4186281077732,1999,0
"8955",31.9001569177337,71.323476452819,1999,0
"8956",32.6508022965956,70.2280857946159,1999,0
"8960",34.9607452128477,65.8579999146774,1999,0
"8961",35.4104482908518,64.7710104377758,1999,0
"8981",-119.631536678204,69.7419999802958,1999,0
"8982",-118.726130665304,70.820902144412,1999,0
"8985",-115.263098504499,74.0404857711173,1999,0
"8986",-113.772348811365,75.1027933971068,1999,0.75
"8987",-112.051062719077,76.1560333948253,1999,0.889999985694885
"8988",-110.045249425421,77.1970766600409,1999,0.980000019073486
"8989",-107.684392026558,78.2217965118495,1999,0.980000019073486
"8991",-101.496563017586,80.1980258371172,1999,0.990000009536743
"8992",-97.3860431512674,81.1313630849643,1999,0.980000019073486
"8993",-92.3373058591239,82.0097721175216,1999,0.990000009536743
"8994",-86.0995062576182,82.8122895214283,1999,0.990000009536743
"8995",-78.407824589709,83.5099724310995,1999,1
"8996",-69.0754982550789,84.0651065688124,1999,0.990000009536743
"8997",-58.1725534233269,84.4343879072237,1999,1
"8998",-46.2188752351313,84.5793922373665,1999,0.990000009536743
"8999",-34.1596945456695,84.4822967653173,1999,1
"9000",-22.9887168020807,84.1552250298579,1999,0.990000009536743
"9001",-13.3245312618908,83.6337499639701,1999,0.980000019073486
"9002",-5.31454566994477,82.9612966763458,1999,1
"9003",1.19348942398202,82.1771472093263,1999,0.990000009536743
"9004",6.45881637871865,81.3120099620025,1999,0.360000014305115
"9005",10.7388971009054,80.388301015626,1999,0
"9008",19.6040881508294,77.4034803010206,1999,0.0199999995529652
"9009",21.6746491190241,76.365333273212,1999,0
"9010",23.4480625779578,75.3142552028383,1999,0
"9011",24.9812396062161,74.2535481885881,1999,0
"9012",26.3180881396518,73.1857545480136,1999,0
"9013",27.4928369515397,72.112868299226,1999,0
"9014",28.5324532069973,71.0364814608612,1999,0
"9040",-116.565051177078,69.4165505595751,1999,0.540000021457672
"9041",-115.504139486814,70.4760259322622,1999,0.620000004768372
"9044",-111.485443317064,73.6230848181883,1999,0.230000004172325
"9045",-109.776076602639,74.6550485109924,1999,0.159999996423721
"9047",-105.561510325329,76.6758545444479,1999,0.949999988079071
"9048",-102.938056317187,77.6558634467699,1999,0.740000009536743
"9050",-96.2419143474151,79.5220527571657,1999,0.879999995231628
"9055",-65.2248594311681,82.9990488803737,1999,1
"9056",-55.9228047198693,83.3088038378613,1999,0.990000009536743
"9057",-46.0050860052542,83.4287596701125,1999,0.980000019073486
"9060",-18.0342855671299,82.6303078716739,1999,0.990000009536743
"9061",-10.6196552761552,82.0429620356373,1999,0.949999988079071
"9062",-4.31602751986564,81.3424897508675,1999,0.990000009536743
"9063",0.9877603996398,80.5545004861118,1999,0.709999978542328
"9064",5.4403320310055,79.6995928686759,1999,0
"9065",9.18883607735875,78.7936499584292,1999,0
"9066",12.3624924157143,77.8486952099891,1999,0
"9067",15.0684881594922,76.8737930729857,1999,0
"9068",17.393322146912,75.8758067910929,1999,0
"9069",19.4059707540012,74.8599806240061,1999,0
"9070",21.1612598168283,73.8303691591603,1999,0
"9071",22.7028421232128,72.7901484311363,1999,0
"9072",24.0656315805573,71.7418403135158,1999,0
"9098",-114.687173729793,67.9933648509574,1999,0.600000023841858
"9104",-106.02586744845,74.1384490671544,1999,0.610000014305115
"9107",-98.6371314150708,77.0142066723458,1999,0.430000007152557
"9108",-95.4037913602498,77.913676212861,1999,0.839999973773956
"9114",-62.4027041313563,81.9110295562842,1999,0.990000009536743
"9118",-29.1676133795778,81.9767211997156,1999,0.990000009536743
"9121",-8.82037955202107,80.4433739806108,1999,0.949999988079071
"9122",-3.63295073948822,79.7252114548112,1999,0.819999992847443
"9123",0.842524260740402,78.9354054425938,1999,0
"9124",4.69868051729943,78.0887417264936,1999,0
"9125",8.02723751043195,77.1970766600409,1999,0
"9126",10.9111283842834,76.2697867960052,1999,0
"9127",13.4218350678862,75.3142552028383,1999,0
"9128",15.6193921387108,74.3363050798966,1999,0
"9129",17.5535448263399,73.3405545657236,1999,0
"9130",19.26526430918,72.3306947964722,1999,0
"9131",20.7882456890303,71.3097031108437,1999,0
"9162",-104.553572790713,72.5959090981983,1999,0.519999980926514
"9163",-102.528807709152,73.559858185417,1999,0.330000013113022
"9164",-100.251198750818,74.5032089222805,1999,0
"9165",-97.6789638073688,75.4211856820501,1999,0.670000016689301
"9167",-91.4502162909335,77.1562065387146,1999,0.430000007152557
"9168",-87.6784694101674,77.9571972762329,1999,0.479999989271164
"9180",-12.5288077091515,79.4969400383553,1999,0.800000011920929
"9181",-7.53944513950933,78.8406968510673,1999,0.910000026226044
"9182",-3.1363583683326,78.1108112768168,1999,0
"9183",0.734521034254804,77.3205029009172,1999,0
"9184",4.13467137373642,76.4809131165927,1999,0
"9185",7.1250163489018,75.6012419070321,1999,0
"9186",9.76177477504225,74.6890046873748,1999,0
"9187",12.0947570770121,73.7503151936281,1999,0
"9188",14.1670555226312,72.7901484311363,1999,0
"9189",16.0154396062657,71.8125661744539,1999,0
"9190",17.671050361992,70.820902144412,1999,0
"9195",23.846817975239,65.7333759947542,1999,0
