"Year","AOU","SpeciesTotal","Latitude","Longitude","State","Genus_species"
2019,"4930",4,46.9175377,-114.4626919,"Montana","Sturnus_vulgaris"
2019,"4930",0,46.7236933,-113.6681583,"Montana","Sturnus_vulgaris"
2019,"4930",14,46.6205137,-112.4949499,"Montana","Sturnus_vulgaris"
2019,"4930",8,46.1235467,-111.9188609,"Montana","Sturnus_vulgaris"
2019,"4930",366,46.3295907,-110.0515279,"Montana","Sturnus_vulgaris"
2019,"4930",71,46.1032917,-109.6664819,"Montana","Sturnus_vulgaris"
2019,"4930",70,46.2579454,-106.6939401,"Montana","Sturnus_vulgaris"
2019,"4930",0,46.4973888,-105.0895338,"Montana","Sturnus_vulgaris"
2019,"4930",0,46.1128407,-104.4950949,"Montana","Sturnus_vulgaris"
2019,"4930",7,45.8507057,-113.9522469,"Montana","Sturnus_vulgaris"
2019,"4930",7,45.5761407,-110.7878949,"Montana","Sturnus_vulgaris"
2019,"4930",27,45.7251707,-109.5466543,"Montana","Sturnus_vulgaris"
2019,"4930",130,45.5642095,-108.7802397,"Montana","Sturnus_vulgaris"
2019,"4930",16,45.3107762,-104.4650383,"Montana","Sturnus_vulgaris"
2019,"4930",7,44.5869032,-112.025803,"Montana","Sturnus_vulgaris"
2019,"4930",6,44.5987327,-111.5237969,"Montana","Sturnus_vulgaris"
2019,"4930",0,47.6497425,-115.17429,"Montana","Sturnus_vulgaris"
2019,"4930",186,47.6601727,-114.1345589,"Montana","Sturnus_vulgaris"
2019,"4930",0,46.9078696,-114.8109307,"Montana","Sturnus_vulgaris"
2019,"4930",0,45.7461729,-114.4473183,"Montana","Sturnus_vulgaris"
2019,"4930",10,45.5347235,-113.0794573,"Montana","Sturnus_vulgaris"
2019,"4930",4,44.5611413,-112.710893,"Montana","Sturnus_vulgaris"
2019,"4930",0,47.8265037,-115.5453879,"Montana","Sturnus_vulgaris"
2019,"4930",14,48.808387,-113.41292,"Montana","Sturnus_vulgaris"
2019,"4930",379,45.3790727,-112.6419759,"Montana","Sturnus_vulgaris"
2019,"4930",9,45.519386,-107.701631,"Montana","Sturnus_vulgaris"
2019,"4930",0,46.0090781,-113.8492175,"Montana","Sturnus_vulgaris"
2019,"4930",0,48.492404,-114.429102,"Montana","Sturnus_vulgaris"
2019,"4930",76,48.441349,-113.218436,"Montana","Sturnus_vulgaris"
2019,"4930",40,48.212234,-112.63605,"Montana","Sturnus_vulgaris"
2019,"4930",0,48.566383,-111.579335,"Montana","Sturnus_vulgaris"
2019,"4930",3,48.563091,-110.302392,"Montana","Sturnus_vulgaris"
2019,"4930",327,48.515398,-109.212106,"Montana","Sturnus_vulgaris"
2019,"4930",1,48.086536,-108.170308,"Montana","Sturnus_vulgaris"
2019,"4930",35,48.756557,-107.118909,"Montana","Sturnus_vulgaris"
2019,"4930",0,48.968499,-106.194522,"Montana","Sturnus_vulgaris"
2019,"4930",8,48.968104,-104.189488,"Montana","Sturnus_vulgaris"
2019,"4930",0,47.8851395,-113.865875,"Montana","Sturnus_vulgaris"
2019,"4930",27,47.027033,-112.050625,"Montana","Sturnus_vulgaris"
2019,"4930",15,47.542278,-111.703118,"Montana","Sturnus_vulgaris"
2019,"4930",15,47.34627,-110.812857,"Montana","Sturnus_vulgaris"
2019,"4930",0,47.325598,-106.170658,"Montana","Sturnus_vulgaris"
2019,"4930",0,47.225122,-105.166186,"Montana","Sturnus_vulgaris"
2019,"4930",47,46.083917,-113.506882,"Montana","Sturnus_vulgaris"
2019,"4930",2,46.481362,-112.006589,"Montana","Sturnus_vulgaris"
2019,"4930",0,46.885687,-110.25342,"Montana","Sturnus_vulgaris"
2019,"4930",2,46.828793,-109.269751,"Montana","Sturnus_vulgaris"
2019,"4930",0,46.727405,-108.934038,"Montana","Sturnus_vulgaris"
2019,"4930",16,46.019353,-107.555504,"Montana","Sturnus_vulgaris"
2019,"4930",11,46.990433,-106.268572,"Montana","Sturnus_vulgaris"
2019,"4930",0,46.245982,-105.262831,"Montana","Sturnus_vulgaris"
2019,"4930",13,46.785153,-104.613693,"Montana","Sturnus_vulgaris"
2019,"4930",6,45.12883,-112.172905,"Montana","Sturnus_vulgaris"
2019,"4930",61,45.743618,-111.244987,"Montana","Sturnus_vulgaris"
2019,"4930",128,45.873837,-110.724565,"Montana","Sturnus_vulgaris"
2019,"4930",10,45.540958,-105.826051,"Montana","Sturnus_vulgaris"
2019,"4930",1,45.75894,-104.942069,"Montana","Sturnus_vulgaris"
2019,"4930",4,44.852621,-111.062776,"Montana","Sturnus_vulgaris"
2019,"4930",14,46.675705,-111.140722,"Montana","Sturnus_vulgaris"
2019,"4930",0,48.6986692,-114.1929772,"Montana","Sturnus_vulgaris"
2019,"4930",0,48.6915527,-113.5308299,"Montana","Sturnus_vulgaris"
2019,"4930",70,46.3310791,-114.1724926,"Montana","Sturnus_vulgaris"
2019,"4930",23,46.5749907,-113.831439,"Montana","Sturnus_vulgaris"
2019,"4930",0,46.7256818,-113.589985,"Montana","Sturnus_vulgaris"
2019,"4930",0,46.8935108,-113.3867024,"Montana","Sturnus_vulgaris"
2019,"4930",0,45.20504,-108.7538747,"Montana","Sturnus_vulgaris"
2019,"4930",0,46.1988347,-108.4511499,"Montana","Sturnus_vulgaris"
2019,"4930",2,47.0307201,-113.237261,"Montana","Sturnus_vulgaris"
2019,"4950",9,48.1080187,-114.4619289,"Montana","Molothrus_ater"
2019,"4950",9,48.9576837,-112.3253929,"Montana","Molothrus_ater"
2019,"4950",12,48.0610003,-110.3321782,"Montana","Molothrus_ater"
2019,"4950",8,48.2200197,-107.868382,"Montana","Molothrus_ater"
2019,"4950",14,48.2045751,-106.5334326,"Montana","Molothrus_ater"
2019,"4950",58,48.0596931,-105.9946591,"Montana","Molothrus_ater"
2019,"4950",63,48.8382207,-104.8419949,"Montana","Molothrus_ater"
2019,"4950",2,47.2997227,-115.1044549,"Montana","Molothrus_ater"
2019,"4950",44,47.7185447,-114.2006069,"Montana","Molothrus_ater"
2019,"4950",3,47.1824757,-113.9489899,"Montana","Molothrus_ater"
2019,"4950",0,47.4941887,-111.2628629,"Montana","Molothrus_ater"
2019,"4950",34,47.5054097,-110.8958659,"Montana","Molothrus_ater"
2019,"4950",0,47.7874097,-109.4150839,"Montana","Molothrus_ater"
2019,"4950",26,47.2705926,-108.8010122,"Montana","Molothrus_ater"
2019,"4950",40,47.548833,-105.812316,"Montana","Molothrus_ater"
2019,"4950",78,47.4695697,-104.1527019,"Montana","Molothrus_ater"
2019,"4950",3,46.9175377,-114.4626919,"Montana","Molothrus_ater"
2019,"4950",4,46.7236933,-113.6681583,"Montana","Molothrus_ater"
2019,"4950",7,46.6205137,-112.4949499,"Montana","Molothrus_ater"
2019,"4950",19,46.1235467,-111.9188609,"Montana","Molothrus_ater"
2019,"4950",6,46.3295907,-110.0515279,"Montana","Molothrus_ater"
2019,"4950",36,46.1032917,-109.6664819,"Montana","Molothrus_ater"
2019,"4950",23,46.2579454,-106.6939401,"Montana","Molothrus_ater"
2019,"4950",18,46.4973888,-105.0895338,"Montana","Molothrus_ater"
2019,"4950",75,46.1128407,-104.4950949,"Montana","Molothrus_ater"
2019,"4950",5,45.8507057,-113.9522469,"Montana","Molothrus_ater"
2019,"4950",22,45.5761407,-110.7878949,"Montana","Molothrus_ater"
2019,"4950",11,45.7251707,-109.5466543,"Montana","Molothrus_ater"
2019,"4950",1,45.5642095,-108.7802397,"Montana","Molothrus_ater"
2019,"4950",32,45.3107762,-104.4650383,"Montana","Molothrus_ater"
2019,"4950",13,44.5869032,-112.025803,"Montana","Molothrus_ater"
2019,"4950",46,44.5987327,-111.5237969,"Montana","Molothrus_ater"
2019,"4950",3,47.6497425,-115.17429,"Montana","Molothrus_ater"
2019,"4950",41,47.6601727,-114.1345589,"Montana","Molothrus_ater"
2019,"4950",1,46.9078696,-114.8109307,"Montana","Molothrus_ater"
2019,"4950",2,45.7461729,-114.4473183,"Montana","Molothrus_ater"
2019,"4950",7,45.5347235,-113.0794573,"Montana","Molothrus_ater"
2019,"4950",4,44.5611413,-112.710893,"Montana","Molothrus_ater"
2019,"4950",0,47.8265037,-115.5453879,"Montana","Molothrus_ater"
2019,"4950",8,48.808387,-113.41292,"Montana","Molothrus_ater"
2019,"4950",8,45.3790727,-112.6419759,"Montana","Molothrus_ater"
2019,"4950",11,45.519386,-107.701631,"Montana","Molothrus_ater"
2019,"4950",1,46.0090781,-113.8492175,"Montana","Molothrus_ater"
2019,"4950",1,48.492404,-114.429102,"Montana","Molothrus_ater"
2019,"4950",6,48.441349,-113.218436,"Montana","Molothrus_ater"
2019,"4950",6,48.212234,-112.63605,"Montana","Molothrus_ater"
2019,"4950",7,48.566383,-111.579335,"Montana","Molothrus_ater"
2019,"4950",7,48.563091,-110.302392,"Montana","Molothrus_ater"
2019,"4950",36,48.515398,-109.212106,"Montana","Molothrus_ater"
2019,"4950",44,48.086536,-108.170308,"Montana","Molothrus_ater"
2019,"4950",28,48.756557,-107.118909,"Montana","Molothrus_ater"
2019,"4950",59,48.968499,-106.194522,"Montana","Molothrus_ater"
2019,"4950",51,48.968104,-104.189488,"Montana","Molothrus_ater"
2019,"4950",0,47.8851395,-113.865875,"Montana","Molothrus_ater"
2019,"4950",21,47.027033,-112.050625,"Montana","Molothrus_ater"
2019,"4950",21,47.542278,-111.703118,"Montana","Molothrus_ater"
2019,"4950",25,47.34627,-110.812857,"Montana","Molothrus_ater"
2019,"4950",33,47.325598,-106.170658,"Montana","Molothrus_ater"
2019,"4950",31,47.225122,-105.166186,"Montana","Molothrus_ater"
2019,"4950",4,46.083917,-113.506882,"Montana","Molothrus_ater"
2019,"4950",1,46.481362,-112.006589,"Montana","Molothrus_ater"
2019,"4950",0,46.885687,-110.25342,"Montana","Molothrus_ater"
2019,"4950",4,46.828793,-109.269751,"Montana","Molothrus_ater"
2019,"4950",8,46.727405,-108.934038,"Montana","Molothrus_ater"
2019,"4950",11,46.019353,-107.555504,"Montana","Molothrus_ater"
2019,"4950",14,46.990433,-106.268572,"Montana","Molothrus_ater"
2019,"4950",1,46.245982,-105.262831,"Montana","Molothrus_ater"
2019,"4950",31,46.785153,-104.613693,"Montana","Molothrus_ater"
2019,"4950",0,45.12883,-112.172905,"Montana","Molothrus_ater"
2019,"4950",8,45.743618,-111.244987,"Montana","Molothrus_ater"
2019,"4950",11,45.873837,-110.724565,"Montana","Molothrus_ater"
2019,"4950",29,45.540958,-105.826051,"Montana","Molothrus_ater"
2019,"4950",19,45.75894,-104.942069,"Montana","Molothrus_ater"
2019,"4950",12,44.852621,-111.062776,"Montana","Molothrus_ater"
2019,"4950",4,46.675705,-111.140722,"Montana","Molothrus_ater"
2019,"4950",0,48.6986692,-114.1929772,"Montana","Molothrus_ater"
2019,"4950",0,48.6915527,-113.5308299,"Montana","Molothrus_ater"
2019,"4950",3,46.3310791,-114.1724926,"Montana","Molothrus_ater"
2019,"4950",4,46.5749907,-113.831439,"Montana","Molothrus_ater"
2019,"4950",4,46.7256818,-113.589985,"Montana","Molothrus_ater"
2019,"4950",2,46.8935108,-113.3867024,"Montana","Molothrus_ater"
2019,"4950",0,45.20504,-108.7538747,"Montana","Molothrus_ater"
2019,"4950",1,46.1988347,-108.4511499,"Montana","Molothrus_ater"
2019,"4950",3,47.0307201,-113.237261,"Montana","Molothrus_ater"
2019,"4980",41,48.1080187,-114.4619289,"Montana","Agelaius_phoeniceus"
2019,"4980",30,48.9576837,-112.3253929,"Montana","Agelaius_phoeniceus"
2019,"4980",34,48.0610003,-110.3321782,"Montana","Agelaius_phoeniceus"
2019,"4980",55,48.2200197,-107.868382,"Montana","Agelaius_phoeniceus"
2019,"4980",57,48.2045751,-106.5334326,"Montana","Agelaius_phoeniceus"
2019,"4980",59,48.0596931,-105.9946591,"Montana","Agelaius_phoeniceus"
2019,"4980",19,48.8382207,-104.8419949,"Montana","Agelaius_phoeniceus"
2019,"4980",1,47.2997227,-115.1044549,"Montana","Agelaius_phoeniceus"
2019,"4980",40,47.7185447,-114.2006069,"Montana","Agelaius_phoeniceus"
2019,"4980",3,47.1824757,-113.9489899,"Montana","Agelaius_phoeniceus"
2019,"4980",27,47.4941887,-111.2628629,"Montana","Agelaius_phoeniceus"
2019,"4980",70,47.5054097,-110.8958659,"Montana","Agelaius_phoeniceus"
2019,"4980",17,47.7874097,-109.4150839,"Montana","Agelaius_phoeniceus"
2019,"4980",30,47.2705926,-108.8010122,"Montana","Agelaius_phoeniceus"
2019,"4980",34,47.548833,-105.812316,"Montana","Agelaius_phoeniceus"
2019,"4980",11,47.4695697,-104.1527019,"Montana","Agelaius_phoeniceus"
2019,"4980",2,46.9175377,-114.4626919,"Montana","Agelaius_phoeniceus"
2019,"4980",0,46.7236933,-113.6681583,"Montana","Agelaius_phoeniceus"
2019,"4980",26,46.6205137,-112.4949499,"Montana","Agelaius_phoeniceus"
2019,"4980",13,46.1235467,-111.9188609,"Montana","Agelaius_phoeniceus"
2019,"4980",41,46.3295907,-110.0515279,"Montana","Agelaius_phoeniceus"
2019,"4980",48,46.1032917,-109.6664819,"Montana","Agelaius_phoeniceus"
2019,"4980",80,46.2579454,-106.6939401,"Montana","Agelaius_phoeniceus"
2019,"4980",12,46.4973888,-105.0895338,"Montana","Agelaius_phoeniceus"
2019,"4980",151,46.1128407,-104.4950949,"Montana","Agelaius_phoeniceus"
2019,"4980",15,45.8507057,-113.9522469,"Montana","Agelaius_phoeniceus"
2019,"4980",14,45.5761407,-110.7878949,"Montana","Agelaius_phoeniceus"
2019,"4980",21,45.7251707,-109.5466543,"Montana","Agelaius_phoeniceus"
2019,"4980",65,45.5642095,-108.7802397,"Montana","Agelaius_phoeniceus"
2019,"4980",48,45.3107762,-104.4650383,"Montana","Agelaius_phoeniceus"
2019,"4980",27,44.5869032,-112.025803,"Montana","Agelaius_phoeniceus"
2019,"4980",1,44.5987327,-111.5237969,"Montana","Agelaius_phoeniceus"
2019,"4980",0,47.6497425,-115.17429,"Montana","Agelaius_phoeniceus"
2019,"4980",234,47.6601727,-114.1345589,"Montana","Agelaius_phoeniceus"
2019,"4980",0,46.9078696,-114.8109307,"Montana","Agelaius_phoeniceus"
2019,"4980",0,45.7461729,-114.4473183,"Montana","Agelaius_phoeniceus"
2019,"4980",7,45.5347235,-113.0794573,"Montana","Agelaius_phoeniceus"
2019,"4980",9,44.5611413,-112.710893,"Montana","Agelaius_phoeniceus"
2019,"4980",7,47.8265037,-115.5453879,"Montana","Agelaius_phoeniceus"
2019,"4980",12,48.808387,-113.41292,"Montana","Agelaius_phoeniceus"
2019,"4980",35,45.3790727,-112.6419759,"Montana","Agelaius_phoeniceus"
2019,"4980",113,45.519386,-107.701631,"Montana","Agelaius_phoeniceus"
2019,"4980",0,46.0090781,-113.8492175,"Montana","Agelaius_phoeniceus"
2019,"4980",0,48.492404,-114.429102,"Montana","Agelaius_phoeniceus"
2019,"4980",31,48.441349,-113.218436,"Montana","Agelaius_phoeniceus"
2019,"4980",3,48.212234,-112.63605,"Montana","Agelaius_phoeniceus"
2019,"4980",16,48.566383,-111.579335,"Montana","Agelaius_phoeniceus"
2019,"4980",16,48.563091,-110.302392,"Montana","Agelaius_phoeniceus"
2019,"4980",66,48.515398,-109.212106,"Montana","Agelaius_phoeniceus"
2019,"4980",45,48.086536,-108.170308,"Montana","Agelaius_phoeniceus"
2019,"4980",25,48.756557,-107.118909,"Montana","Agelaius_phoeniceus"
2019,"4980",32,48.968499,-106.194522,"Montana","Agelaius_phoeniceus"
2019,"4980",62,48.968104,-104.189488,"Montana","Agelaius_phoeniceus"
2019,"4980",0,47.8851395,-113.865875,"Montana","Agelaius_phoeniceus"
2019,"4980",45,47.027033,-112.050625,"Montana","Agelaius_phoeniceus"
2019,"4980",70,47.542278,-111.703118,"Montana","Agelaius_phoeniceus"
2019,"4980",98,47.34627,-110.812857,"Montana","Agelaius_phoeniceus"
2019,"4980",35,47.325598,-106.170658,"Montana","Agelaius_phoeniceus"
2019,"4980",43,47.225122,-105.166186,"Montana","Agelaius_phoeniceus"
2019,"4980",25,46.083917,-113.506882,"Montana","Agelaius_phoeniceus"
2019,"4980",0,46.481362,-112.006589,"Montana","Agelaius_phoeniceus"
2019,"4980",0,46.885687,-110.25342,"Montana","Agelaius_phoeniceus"
2019,"4980",2,46.828793,-109.269751,"Montana","Agelaius_phoeniceus"
2019,"4980",31,46.727405,-108.934038,"Montana","Agelaius_phoeniceus"
2019,"4980",24,46.019353,-107.555504,"Montana","Agelaius_phoeniceus"
2019,"4980",60,46.990433,-106.268572,"Montana","Agelaius_phoeniceus"
2019,"4980",44,46.245982,-105.262831,"Montana","Agelaius_phoeniceus"
2019,"4980",16,46.785153,-104.613693,"Montana","Agelaius_phoeniceus"
2019,"4980",1,45.12883,-112.172905,"Montana","Agelaius_phoeniceus"
2019,"4980",69,45.743618,-111.244987,"Montana","Agelaius_phoeniceus"
2019,"4980",62,45.873837,-110.724565,"Montana","Agelaius_phoeniceus"
2019,"4980",100,45.540958,-105.826051,"Montana","Agelaius_phoeniceus"
2019,"4980",49,45.75894,-104.942069,"Montana","Agelaius_phoeniceus"
2019,"4980",2,44.852621,-111.062776,"Montana","Agelaius_phoeniceus"
2019,"4980",36,46.675705,-111.140722,"Montana","Agelaius_phoeniceus"
2019,"4980",3,48.6986692,-114.1929772,"Montana","Agelaius_phoeniceus"
2019,"4980",0,48.6915527,-113.5308299,"Montana","Agelaius_phoeniceus"
2019,"4980",21,46.3310791,-114.1724926,"Montana","Agelaius_phoeniceus"
2019,"4980",1,46.5749907,-113.831439,"Montana","Agelaius_phoeniceus"
2019,"4980",0,46.7256818,-113.589985,"Montana","Agelaius_phoeniceus"
2019,"4980",0,46.8935108,-113.3867024,"Montana","Agelaius_phoeniceus"
2019,"4980",14,45.20504,-108.7538747,"Montana","Agelaius_phoeniceus"
2019,"4980",14,46.1988347,-108.4511499,"Montana","Agelaius_phoeniceus"
2019,"4980",1,47.0307201,-113.237261,"Montana","Agelaius_phoeniceus"
2019,"5011",5,48.1080187,-114.4619289,"Montana","Sturnella_neglecta"
2019,"5011",25,48.9576837,-112.3253929,"Montana","Sturnella_neglecta"
2019,"5011",99,48.0610003,-110.3321782,"Montana","Sturnella_neglecta"
2019,"5011",150,48.2200197,-107.868382,"Montana","Sturnella_neglecta"
2019,"5011",137,48.2045751,-106.5334326,"Montana","Sturnella_neglecta"
2019,"5011",66,48.0596931,-105.9946591,"Montana","Sturnella_neglecta"
2019,"5011",239,48.8382207,-104.8419949,"Montana","Sturnella_neglecta"
2019,"5011",0,47.2997227,-115.1044549,"Montana","Sturnella_neglecta"
2019,"5011",205,47.7185447,-114.2006069,"Montana","Sturnella_neglecta"
2019,"5011",0,47.1824757,-113.9489899,"Montana","Sturnella_neglecta"
2019,"5011",42,47.4941887,-111.2628629,"Montana","Sturnella_neglecta"
2019,"5011",113,47.5054097,-110.8958659,"Montana","Sturnella_neglecta"
2019,"5011",184,47.7874097,-109.4150839,"Montana","Sturnella_neglecta"
2019,"5011",190,47.2705926,-108.8010122,"Montana","Sturnella_neglecta"
2019,"5011",128,47.548833,-105.812316,"Montana","Sturnella_neglecta"
2019,"5011",180,47.4695697,-104.1527019,"Montana","Sturnella_neglecta"
2019,"5011",0,46.9175377,-114.4626919,"Montana","Sturnella_neglecta"
2019,"5011",0,46.7236933,-113.6681583,"Montana","Sturnella_neglecta"
2019,"5011",17,46.6205137,-112.4949499,"Montana","Sturnella_neglecta"
2019,"5011",85,46.1235467,-111.9188609,"Montana","Sturnella_neglecta"
2019,"5011",156,46.3295907,-110.0515279,"Montana","Sturnella_neglecta"
2019,"5011",189,46.1032917,-109.6664819,"Montana","Sturnella_neglecta"
2019,"5011",137,46.2579454,-106.6939401,"Montana","Sturnella_neglecta"
2019,"5011",181,46.4973888,-105.0895338,"Montana","Sturnella_neglecta"
2019,"5011",328,46.1128407,-104.4950949,"Montana","Sturnella_neglecta"
2019,"5011",6,45.8507057,-113.9522469,"Montana","Sturnella_neglecta"
2019,"5011",0,45.5761407,-110.7878949,"Montana","Sturnella_neglecta"
2019,"5011",101,45.7251707,-109.5466543,"Montana","Sturnella_neglecta"
2019,"5011",173,45.5642095,-108.7802397,"Montana","Sturnella_neglecta"
2019,"5011",341,45.3107762,-104.4650383,"Montana","Sturnella_neglecta"
2019,"5011",49,44.5869032,-112.025803,"Montana","Sturnella_neglecta"
2019,"5011",8,44.5987327,-111.5237969,"Montana","Sturnella_neglecta"
2019,"5011",0,47.6497425,-115.17429,"Montana","Sturnella_neglecta"
2019,"5011",137,47.6601727,-114.1345589,"Montana","Sturnella_neglecta"
2019,"5011",0,46.9078696,-114.8109307,"Montana","Sturnella_neglecta"
2019,"5011",0,45.7461729,-114.4473183,"Montana","Sturnella_neglecta"
2019,"5011",5,45.5347235,-113.0794573,"Montana","Sturnella_neglecta"
2019,"5011",15,44.5611413,-112.710893,"Montana","Sturnella_neglecta"
2019,"5011",0,47.8265037,-115.5453879,"Montana","Sturnella_neglecta"
2019,"5011",48,48.808387,-113.41292,"Montana","Sturnella_neglecta"
2019,"5011",26,45.3790727,-112.6419759,"Montana","Sturnella_neglecta"
2019,"5011",143,45.519386,-107.701631,"Montana","Sturnella_neglecta"
2019,"5011",0,46.0090781,-113.8492175,"Montana","Sturnella_neglecta"
2019,"5011",0,48.492404,-114.429102,"Montana","Sturnella_neglecta"
2019,"5011",7,48.441349,-113.218436,"Montana","Sturnella_neglecta"
2019,"5011",67,48.212234,-112.63605,"Montana","Sturnella_neglecta"
2019,"5011",97,48.566383,-111.579335,"Montana","Sturnella_neglecta"
2019,"5011",72,48.563091,-110.302392,"Montana","Sturnella_neglecta"
2019,"5011",145,48.515398,-109.212106,"Montana","Sturnella_neglecta"
2019,"5011",182,48.086536,-108.170308,"Montana","Sturnella_neglecta"
2019,"5011",197,48.756557,-107.118909,"Montana","Sturnella_neglecta"
2019,"5011",58,48.968499,-106.194522,"Montana","Sturnella_neglecta"
2019,"5011",100,48.968104,-104.189488,"Montana","Sturnella_neglecta"
2019,"5011",0,47.8851395,-113.865875,"Montana","Sturnella_neglecta"
2019,"5011",113,47.027033,-112.050625,"Montana","Sturnella_neglecta"
2019,"5011",71,47.542278,-111.703118,"Montana","Sturnella_neglecta"
2019,"5011",134,47.34627,-110.812857,"Montana","Sturnella_neglecta"
2019,"5011",152,47.325598,-106.170658,"Montana","Sturnella_neglecta"
2019,"5011",167,47.225122,-105.166186,"Montana","Sturnella_neglecta"
2019,"5011",4,46.083917,-113.506882,"Montana","Sturnella_neglecta"
2019,"5011",3,46.481362,-112.006589,"Montana","Sturnella_neglecta"
2019,"5011",0,46.885687,-110.25342,"Montana","Sturnella_neglecta"
2019,"5011",44,46.828793,-109.269751,"Montana","Sturnella_neglecta"
2019,"5011",159,46.727405,-108.934038,"Montana","Sturnella_neglecta"
2019,"5011",148,46.019353,-107.555504,"Montana","Sturnella_neglecta"
2019,"5011",124,46.990433,-106.268572,"Montana","Sturnella_neglecta"
2019,"5011",263,46.245982,-105.262831,"Montana","Sturnella_neglecta"
2019,"5011",229,46.785153,-104.613693,"Montana","Sturnella_neglecta"
2019,"5011",18,45.12883,-112.172905,"Montana","Sturnella_neglecta"
2019,"5011",76,45.743618,-111.244987,"Montana","Sturnella_neglecta"
2019,"5011",70,45.873837,-110.724565,"Montana","Sturnella_neglecta"
2019,"5011",198,45.540958,-105.826051,"Montana","Sturnella_neglecta"
2019,"5011",194,45.75894,-104.942069,"Montana","Sturnella_neglecta"
2019,"5011",11,44.852621,-111.062776,"Montana","Sturnella_neglecta"
2019,"5011",56,46.675705,-111.140722,"Montana","Sturnella_neglecta"
2019,"5011",0,48.6986692,-114.1929772,"Montana","Sturnella_neglecta"
2019,"5011",0,48.6915527,-113.5308299,"Montana","Sturnella_neglecta"
2019,"5011",31,46.3310791,-114.1724926,"Montana","Sturnella_neglecta"
2019,"5011",18,46.5749907,-113.831439,"Montana","Sturnella_neglecta"
2019,"5011",0,46.7256818,-113.589985,"Montana","Sturnella_neglecta"
2019,"5011",0,46.8935108,-113.3867024,"Montana","Sturnella_neglecta"
2019,"5011",32,45.20504,-108.7538747,"Montana","Sturnella_neglecta"
2019,"5011",14,46.1988347,-108.4511499,"Montana","Sturnella_neglecta"
2019,"5011",6,47.0307201,-113.237261,"Montana","Sturnella_neglecta"
2019,"5100",12,48.1080187,-114.4619289,"Montana","Euphagus_cyanocephalus"
2019,"5100",36,48.9576837,-112.3253929,"Montana","Euphagus_cyanocephalus"
2019,"5100",33,48.0610003,-110.3321782,"Montana","Euphagus_cyanocephalus"
2019,"5100",13,48.2200197,-107.868382,"Montana","Euphagus_cyanocephalus"
2019,"5100",7,48.2045751,-106.5334326,"Montana","Euphagus_cyanocephalus"
2019,"5100",4,48.0596931,-105.9946591,"Montana","Euphagus_cyanocephalus"
2019,"5100",5,48.8382207,-104.8419949,"Montana","Euphagus_cyanocephalus"
2019,"5100",6,47.2997227,-115.1044549,"Montana","Euphagus_cyanocephalus"
2019,"5100",56,47.7185447,-114.2006069,"Montana","Euphagus_cyanocephalus"
2019,"5100",0,47.1824757,-113.9489899,"Montana","Euphagus_cyanocephalus"
2019,"5100",80,47.4941887,-111.2628629,"Montana","Euphagus_cyanocephalus"
2019,"5100",9,47.5054097,-110.8958659,"Montana","Euphagus_cyanocephalus"
2019,"5100",21,47.7874097,-109.4150839,"Montana","Euphagus_cyanocephalus"
2019,"5100",23,47.2705926,-108.8010122,"Montana","Euphagus_cyanocephalus"
2019,"5100",0,47.548833,-105.812316,"Montana","Euphagus_cyanocephalus"
2019,"5100",44,47.4695697,-104.1527019,"Montana","Euphagus_cyanocephalus"
2019,"5100",0,46.9175377,-114.4626919,"Montana","Euphagus_cyanocephalus"
2019,"5100",0,46.7236933,-113.6681583,"Montana","Euphagus_cyanocephalus"
2019,"5100",30,46.6205137,-112.4949499,"Montana","Euphagus_cyanocephalus"
2019,"5100",35,46.1235467,-111.9188609,"Montana","Euphagus_cyanocephalus"
2019,"5100",32,46.3295907,-110.0515279,"Montana","Euphagus_cyanocephalus"
2019,"5100",2,46.1032917,-109.6664819,"Montana","Euphagus_cyanocephalus"
2019,"5100",4,46.2579454,-106.6939401,"Montana","Euphagus_cyanocephalus"
2019,"5100",3,46.4973888,-105.0895338,"Montana","Euphagus_cyanocephalus"
2019,"5100",0,46.1128407,-104.4950949,"Montana","Euphagus_cyanocephalus"
2019,"5100",14,45.8507057,-113.9522469,"Montana","Euphagus_cyanocephalus"
2019,"5100",4,45.5761407,-110.7878949,"Montana","Euphagus_cyanocephalus"
2019,"5100",6,45.7251707,-109.5466543,"Montana","Euphagus_cyanocephalus"
2019,"5100",0,45.5642095,-108.7802397,"Montana","Euphagus_cyanocephalus"
2019,"5100",3,45.3107762,-104.4650383,"Montana","Euphagus_cyanocephalus"
2019,"5100",16,44.5869032,-112.025803,"Montana","Euphagus_cyanocephalus"
2019,"5100",1,44.5987327,-111.5237969,"Montana","Euphagus_cyanocephalus"
2019,"5100",0,47.6497425,-115.17429,"Montana","Euphagus_cyanocephalus"
2019,"5100",13,47.6601727,-114.1345589,"Montana","Euphagus_cyanocephalus"
2019,"5100",0,46.9078696,-114.8109307,"Montana","Euphagus_cyanocephalus"
2019,"5100",0,45.7461729,-114.4473183,"Montana","Euphagus_cyanocephalus"
2019,"5100",3,45.5347235,-113.0794573,"Montana","Euphagus_cyanocephalus"
2019,"5100",7,44.5611413,-112.710893,"Montana","Euphagus_cyanocephalus"
2019,"5100",0,47.8265037,-115.5453879,"Montana","Euphagus_cyanocephalus"
2019,"5100",26,48.808387,-113.41292,"Montana","Euphagus_cyanocephalus"
2019,"5100",19,45.3790727,-112.6419759,"Montana","Euphagus_cyanocephalus"
